r --- a
0.226916235512 --- 0.988782890771
0.781170243761 --- 0.164641447419
0.128286893074 --- 1.36899078067
0.117811888046 --- 1.42577739711
0.0644023814539 --- 1.82840311164
0.410825094865 --- 0.593058476667
0.737369397533 --- 0.203110863027
0.967464334316 --- 0.0220511456756
0.173066854092 --- 1.16938487953
0.734616721857 --- 0.205604255095
0.703244245473 --- 0.234700676271
0.426033663762 --- 0.568824608613
0.34778684487 --- 0.704110334409
0.253501729692 --- 0.914923088487
0.603570935132 --- 0.33659447052
0.216706759863 --- 1.01947345091
0.190513016279 --- 1.10535650655
0.952264602739 --- 0.0326082258373
0.71117824256 --- 0.227221458551
0.77272270749 --- 0.171890011516
0.150544781774 --- 1.26232979049
0.206147268976 --- 1.05277631178
0.717149682211 --- 0.221647132246
0.134708925213 --- 1.33642595855
0.0529060559594 --- 1.95949164486
0.192082509022 --- 1.09988684318
0.330729136863 --- 0.737637037496
0.564603258653 --- 0.381087994377
0.286968179181 --- 0.832255962203
0.074187490658 --- 1.73410648836
0.869155488847 --- 0.0934888274964
0.896301057607 --- 0.0729859470997
0.131875202121 --- 1.35059949472
0.426522050251 --- 0.56806080861
0.556098576894 --- 0.39120646925
0.348781858733 --- 0.702205732542
0.976699730371 --- 0.015717341727
0.392368337322 --- 0.623702829565
0.534645374182 --- 0.417434402577
0.784803876553 --- 0.1615476208
0.198753228038 --- 1.07712752259
0.445503634142 --- 0.539033249772
0.579579032296 --- 0.363635496902
0.984795800869 --- 0.0102139787094
0.463025201793 --- 0.513315863239
0.0645665400962 --- 1.8267059717
0.169839397152 --- 1.18193467407
0.490747931642 --- 0.474549773682
0.000487104989815 --- 5.08468724885
0.186773563822 --- 1.11857218966
0.103287159048 --- 1.51349481198
0.947282114507 --- 0.0361055511824
0.970498524127 --- 0.0199635980727
0.168694999613 --- 1.18644195372
0.256858498909 --- 0.906153289079
0.0207911632121 --- 2.58215148541
0.437080105039 --- 0.551759195973
0.00532538816581 --- 3.49017978337
0.503798902735 --- 0.457052062029
0.348158267489 --- 0.70339874064
0.496001683872 --- 0.46745063824
0.300300839963 --- 0.801980337946
0.156217251046 --- 1.23767173709
0.543338325593 --- 0.406682057122
0.887238246802 --- 0.0797611562099
0.813213999296 --- 0.13784065487
0.687686170772 --- 0.249615128167
0.941472157809 --- 0.0402070023233
0.322556290926 --- 0.754318408314
0.203581588903 --- 1.06112561745
0.595764696875 --- 0.345272995848
0.0172603861509 --- 2.70622748066
0.0953100384657 --- 1.5670800923
0.875816492772 --- 0.0883991287519
0.847794013027 --- 0.110078387909
0.873976944887 --- 0.0898008550149
0.930512716961 --- 0.048013024126
0.127233969107 --- 1.374485074
0.421318779896 --- 0.576243689951
0.104733706966 --- 1.50422284958
0.259412984019 --- 0.899555969539
0.954022405182 --- 0.0313787481959
0.254563894241 --- 0.912135611052
0.455370514866 --- 0.524429248682
0.412243347341 --- 0.590760970074
0.573938765365 --- 0.370155045935
0.188829484018 --- 1.11127391474
0.657137889721 --- 0.279907603139
0.516512541341 --- 0.440437139548
0.0262823165517 --- 2.42590596027
0.726894284006 --- 0.21264948403
0.912231283687 --- 0.0612411470165
0.871184930145 --- 0.0919340035506
0.0051209530817 --- 3.51627647232
0.0678584440927 --- 1.79355429872
0.496869866502 --- 0.46628475013
0.89184629819 --- 0.0763076484639
0.260733675333 --- 0.896170529097
0.150881323102 --- 1.26084112727
0.86239738104 --- 0.0986927437726
0.312783146888 --- 0.774830099998
0.946349753042 --- 0.0367620403038
0.300299375458 --- 0.801983589148
0.131603319725 --- 1.35197535636
0.856994615335 --- 0.10288242904
0.508499943422 --- 0.450860116505
0.358549100048 --- 0.683793112422
0.134724509499 --- 1.33634883728
0.314831155965 --- 0.770479197782
0.367238296367 --- 0.667829555157
0.17404703804 --- 1.16561978849
0.20856834073 --- 1.04499234544
0.408102652248 --- 0.597491025051
0.981276332858 --- 0.0126007828082
0.311326339055 --- 0.777942396825
0.461780489637 --- 0.515110420977
0.144689336021 --- 1.28877756348
0.79367050193 --- 0.154057925894
0.220125930021 --- 1.00903699147
0.656505856969 --- 0.280549109182
0.893938072908 --- 0.0747458505907
0.417191359874 --- 0.582806843909
0.735185409307 --- 0.205088369347
0.261174224439 --- 0.895045045181
0.555190141106 --- 0.392296418215
0.0807015626136 --- 1.6779982271
0.351162846364 --- 0.697670142236
0.993958834556 --- 0.00403965807386
0.466132381217 --- 0.508857070224
0.286931108817 --- 0.832342087335
0.451145886654 --- 0.530643012035
0.408916987669 --- 0.596162071782
0.667811755402 --- 0.269165965633
0.91217304017 --- 0.0612837132512
0.892286142284 --- 0.0759789403528
0.653193370278 --- 0.283921378362
0.220974255922 --- 1.00647271553
0.914319277235 --- 0.0597169665915
0.9640924963 --- 0.0243786923038
0.502585316777 --- 0.458659912554
0.951419063821 --- 0.0332004383558
0.500205642311 --- 0.461823986995
0.956230320947 --- 0.0298376489697
0.363004162145 --- 0.675560652545
0.0109531763061 --- 3.00941719411
0.0900341761718 --- 1.60504396366
0.204398918992 --- 1.0584544729
0.332631500127 --- 0.733813338645
0.537622635969 --- 0.413732256709
0.823642727371 --- 0.12934561759
0.963318926731 --- 0.0249138277375
0.501201564679 --- 0.460497956066
0.694697568051 --- 0.242852454672
0.782026231653 --- 0.163911329791
0.514875393135 --- 0.442553575115
0.510732419095 --- 0.447939645079
0.879767735433 --- 0.0853982289038
0.256329417814 --- 0.90752791558
0.128525195237 --- 1.36775354799
0.122956356557 --- 1.39728387421
0.527484646778 --- 0.426423679793
0.434458403119 --- 0.555770049276
0.942381222706 --- 0.0395635941708
0.601210011915 --- 0.339207312016
0.536670254328 --- 0.414914283074
0.816964485132 --- 0.134773103279
0.722101607696 --- 0.21705961274
0.361720550042 --- 0.677922217654
0.437284563406 --- 0.551447413978
0.441657165271 --- 0.544814228037
0.93197671088 --- 0.0469649686232
0.732579762923 --- 0.207455368438
0.468075444674 --- 0.506083859659
0.943998638514 --- 0.0384203700596
0.785117512003 --- 0.161281250389
0.470024236231 --- 0.503314012772
0.697338336472 --- 0.240323045212
0.165421086441 --- 1.19950734465
0.232199805897 --- 0.973438030433
0.582137707892 --- 0.360698831827
0.988456539804 --- 0.00774040209359
0.989064491349 --- 0.00733049389433
0.2069060999 --- 1.0503268082
0.470821020878 --- 0.502184836879
0.0888979016286 --- 1.61351116031
0.107032671621 --- 1.48974743259
0.898111927741 --- 0.0716403848732
0.567169547345 --- 0.378064663102
0.418582229139 --- 0.580587948638
0.111525132838 --- 1.46233687124
0.402907615249 --- 0.606031990582
0.668289497806 --- 0.268689212919
0.941589623662 --- 0.0401238286643
0.296804894831 --- 0.809786850537
0.399867431447 --- 0.611081472126
0.571920327177 --- 0.372503723637
0.264938867774 --- 0.885504111502
0.827550682625 --- 0.126189950481
0.644322871531 --- 0.29303688347
0.134501814439 --- 1.33745172652
0.571995279552 --- 0.372416360111
0.524663437402 --- 0.429998862386
0.0183924185198 --- 2.66387782416
0.121378061884 --- 1.4058967507
0.00108608091301 --- 4.55011970314
0.253761904898 --- 0.914239222582
0.976335620497 --- 0.0159659188136
0.272773685992 --- 0.866075211092
0.507340469634 --- 0.452381975355
0.871273136172 --- 0.0918665080751
0.487599644571 --- 0.478840406873
0.0872263107855 --- 1.62616617626
0.0126053718909 --- 2.91575481022
0.858485369877 --- 0.101723760189
0.563611525839 --- 0.382260032519
0.618914776304 --- 0.319858463609
0.100645345217 --- 1.53076825013
0.546317060732 --- 0.403037182976
0.950839729957 --- 0.0336065057
0.763341382967 --- 0.180033283857
0.478623526394 --- 0.491227298681
0.225608099357 --- 0.992637239065
0.795325893813 --- 0.152668879334
0.0422973223228 --- 2.10868766466
0.891096278509 --- 0.0768685337742
0.655152895793 --- 0.28192442793
0.154719591678 --- 1.24409392425
0.372177339798 --- 0.658923212278
0.184549983677 --- 1.1265566253
0.731575655626 --- 0.208369759029
0.592044105098 --- 0.349449430013
0.485274376574 --- 0.482027215408
0.0064470730752 --- 3.36275269197
0.355957174839 --- 0.688629900507
0.572237526333 --- 0.372134078647
0.59610507991 --- 0.344892212589
0.738078044605 --- 0.202470472317
0.877695684264 --- 0.0869702309952
0.431365429625 --- 0.560533122369
0.958775700982 --- 0.028065413266
0.143206405986 --- 1.29564552728
0.870065402179 --- 0.0927912634937
0.189214423387 --- 1.10991626115
0.126813864394 --- 1.37668993487
0.360618877858 --- 0.67995574556
0.921480162964 --- 0.0545160193343
0.317098935282 --- 0.76569430341
0.481805290786 --- 0.486810138381
0.70152223236 --- 0.236335124894
0.484159274252 --- 0.483560898244
0.264922356822 --- 0.885545659367
0.550051107793 --- 0.398496054542
0.708968679285 --- 0.229295952886
0.636592745146 --- 0.301083440301
0.214267669811 --- 1.02701950136
0.196726514118 --- 1.08396051198
0.38252278342 --- 0.640644708661
0.0604209448492 --- 1.87094631008
0.494820080928 --- 0.469040703572
0.44110015614 --- 0.545655545262
0.570324246572 --- 0.374366817503
0.439612128045 --- 0.547908312009
0.561036056169 --- 0.385313402853
0.332996030028 --- 0.733083140608
0.664276672371 --- 0.272704360689
0.498032537055 --- 0.464726579093
0.432850287032 --- 0.558242245467
0.914774143097 --- 0.0593853882141
0.609023037185 --- 0.330599456066
0.850185959996 --- 0.108200117973
0.075429649593 --- 1.72303656706
0.746120710273 --- 0.195245254567
0.0507775638489 --- 1.98686711898
0.418515608375 --- 0.5806940625
0.991829962 --- 0.00546906377569
0.686171336885 --- 0.251085280146
0.481659020987 --- 0.487012560408
0.243165731543 --- 0.942674696868
0.886450048018 --- 0.0803536683129
0.565957030545 --- 0.379491414284
0.0398123692907 --- 2.14905175252
0.126490667987 --- 1.37839116293
0.928656856031 --- 0.0493439850555
0.935779305145 --- 0.0442504102718
0.642781572716 --- 0.294633541828
0.229892633497 --- 0.980095259955
0.805491179603 --- 0.144202017759
0.890255586193 --- 0.0774977879901
0.525637146796 --- 0.428762759519
0.38352619921 --- 0.63889822963
0.924830126075 --- 0.0520968038806
0.619928950267 --- 0.318766935902
0.145867135444 --- 1.28337273521
0.588945401641 --- 0.352947864221
0.405365381113 --- 0.601977628669
0.975960365485 --- 0.016222201685
0.965862712807 --- 0.023155716078
0.254614146545 --- 0.912004020398
0.299960979866 --- 0.802735253266
0.44418860527 --- 0.541004013402
0.47788876457 --- 0.49225152245
0.876466134971 --- 0.0879048080153
0.766330461375 --- 0.177427860371
0.716064323539 --- 0.222656852474
0.893085719036 --- 0.0753818085
0.0916798455136 --- 1.59296847405
0.863163547527 --- 0.0981007302626
0.189743280499 --- 1.10805551715
0.0153153487552 --- 2.78593317788
0.405066529478 --- 0.602469303368
0.95316092854 --- 0.0319810162526
0.775725979719 --- 0.169303960052
0.626541140315 --- 0.311693893265
0.276945280506 --- 0.855956890406
0.619329460719 --- 0.319411934114
0.0702463090747 --- 1.77049834134
0.62971661828 --- 0.308323582031
0.647203428506 --- 0.290063077205
0.548022908414 --- 0.400958792822
0.621021710625 --- 0.317592824607
0.511890480999 --- 0.446429720748
0.343314147714 --- 0.712739578955
0.0808806326617 --- 1.67652058805
0.360793145076 --- 0.67963366014
0.850389289134 --- 0.108040698083
0.492782481244 --- 0.471791611212
0.19516227124 --- 1.08928260418
0.0922927363274 --- 1.58852655794
0.164019454813 --- 1.20518015419
0.674977036042 --- 0.262051072912
0.339044752223 --- 0.721082111905
0.325150611496 --- 0.748977856007
0.80632741554 --- 0.143510264138
0.944872981377 --- 0.0378031811755
0.480198009163 --- 0.489037827368
0.687940006465 --- 0.249369096505
0.207688652076 --- 1.04781012382
0.62317543599 --- 0.315284800758
0.709552679076 --- 0.228747024646
0.45187722447 --- 0.529563175551
0.70051165889 --- 0.237296179783
0.499450971139 --- 0.462830561059
0.272471938875 --- 0.866813097858
0.435876668634 --- 0.55359729717
0.779169728877 --- 0.166350917591
0.505633229625 --- 0.454629143439
0.177690311418 --- 1.15180871162
0.441063998472 --- 0.545710195208
0.962622326316 --- 0.0253960857465
0.793438387473 --- 0.154252925712
0.318978256229 --- 0.761754893875
0.0675524380373 --- 1.79656741526
0.353826092255 --- 0.692633167583
0.755132533496 --- 0.187241336056
0.512490464613 --- 0.445648782517
0.427238751867 --- 0.566941522767
0.601702635922 --- 0.338661277316
0.816201946613 --- 0.135395647362
0.906116716986 --- 0.0657247696944
0.103662377737 --- 1.51107735242
0.25358263089 --- 0.914710365963
0.963277372049 --- 0.0249425863533
0.802792024707 --- 0.14643973097
0.525559248182 --- 0.428861565812
0.0742841912779 --- 1.73323807913
0.494402808367 --- 0.469603128333
0.428000231938 --- 0.565754360992
0.399898189306 --- 0.611030194004
0.0888676695008 --- 1.61373791684
0.598921300191 --- 0.341750049882
0.0702923089593 --- 1.77006192619
0.402836679203 --- 0.606149374467
0.476067363041 --- 0.494797277181
0.264170622576 --- 0.887440057973
0.91565363664 --- 0.0587447411698
0.390671004723 --- 0.626592995557
0.00757638179119 --- 3.25514635303
0.336248764459 --- 0.726602681696
0.332984265095 --- 0.733106694723
0.466543453031 --- 0.508269410751
0.19581509996 --- 1.08705628837
0.0643850295173 --- 1.82858275587
0.119191097151 --- 1.41801814365
0.244769818729 --- 0.9382913503
0.846343380793 --- 0.111220076176
0.493200990601 --- 0.471225666117
0.229049032195 --- 0.982546122639
0.627084101842 --- 0.311116409083
0.402499663365 --- 0.606707345656
0.811842180701 --- 0.138966210969
0.631531040013 --- 0.306405457046
0.142189492072 --- 1.30039643984
0.77879325523 --- 0.166673110658
0.178240648088 --- 1.14974712414
0.690572417663 --- 0.24682295633
0.450623657764 --- 0.531415166371
0.631816043347 --- 0.306104665239
0.932240533611 --- 0.0467762762139
0.166648398697 --- 1.1945793887
0.859636896225 --- 0.10083012839
0.917314845564 --- 0.0575363484119
0.310609401814 --- 0.779479399253
0.412216287764 --- 0.590804731387
0.119148447699 --- 1.41825673576
0.527960484628 --- 0.425822558531
0.43186513634 --- 0.559761282584
0.357346469703 --- 0.686032976311
0.922116295398 --- 0.0540559530281
0.00857675867555 --- 3.1724661424
0.149583059898 --- 1.26660230388
0.0424877121311 --- 2.10569358079
0.0909777875482 --- 1.59809326343
0.0636753225996 --- 1.83597212786
0.191146930769 --- 1.10314191709
0.60646542935 --- 0.33340503498
0.864471085772 --- 0.0970916137361
0.165538572318 --- 1.19903403064
0.206784943681 --- 1.05071729679
0.434548440592 --- 0.555631903109
0.455641024493 --- 0.524033337656
0.958698645681 --- 0.0281189943751
0.848137952782 --- 0.109807984169
0.654572411745 --- 0.282515375343
0.398524200264 --- 0.613324702803
0.996233831624 --- 0.00251551883024
0.702008099156 --- 0.235873558509
0.650122522214 --- 0.287062958762
0.609230843191 --- 0.330372020158
0.342781505707 --- 0.713774696262
0.12876641896 --- 1.36650348111
0.177203465801 --- 1.1536377882
0.258649722328 --- 0.901520370718
0.125883163012 --- 1.38160071994
0.718320735599 --- 0.22055940181
0.816603213463 --- 0.13506797662
0.650208677002 --- 0.286974617382
0.0572343780926 --- 1.90706703035
0.938192601753 --- 0.0425333457966
0.203057655228 --- 1.06284354958
0.790011414695 --- 0.157138589763
0.721846772228 --- 0.217294926295
0.0787008409755 --- 1.69473429185
0.725034274964 --- 0.214357566288
0.651059322362 --- 0.28610301063
0.354030943641 --- 0.692247305503
0.198069766256 --- 1.07942397035
0.958561465591 --- 0.028214394465
0.54255217991 --- 0.407647342685
0.674487740115 --- 0.262534519837
0.115448121035 --- 1.43928934564
0.336570238851 --- 0.725965612063
0.736004373401 --- 0.204346145433
0.0255037574216 --- 2.44595299187
0.641650985294 --- 0.295807173153
0.228109833891 --- 0.985285358954
0.841978199706 --- 0.11466743744
0.12760246551 --- 1.37255705739
0.61463782965 --- 0.324481386347
0.218002920141 --- 1.01549788076
0.975078801613 --- 0.0168246593888
0.149418707541 --- 1.26733519754
0.280217640232 --- 0.848125794133
0.617879385882 --- 0.320974672699
0.698838518792 --- 0.238890387268
0.378985340883 --- 0.646838502037
0.606624228697 --- 0.333230495149
0.533411704252 --- 0.418974483163
0.0505133667265 --- 1.99034486005
0.978154571717 --- 0.0147250484304
0.843886843344 --- 0.113157910161
0.206176085028 --- 1.05268312908
0.201461064723 --- 1.06810609563
0.956114800626 --- 0.0299181925353
0.421454129006 --- 0.576029556963
0.379546195911 --- 0.645852640799
0.0329146767188 --- 2.27589107987
0.19697161354 --- 1.08313043622
0.501908764011 --- 0.459557947204
0.580596735971 --- 0.362465899485
0.089341470082 --- 1.61019300552
0.562087667902 --- 0.384064965697
0.0074344296043 --- 3.26775561311
0.950458359416 --- 0.0338739514331
0.353646702298 --- 0.692971253537
0.740125519102 --- 0.200623657839
0.289599555679 --- 0.826170768485
0.299732303852 --- 0.803243682116
0.600830842089 --- 0.339627896543
0.163962994779 --- 1.20540967881
0.726053242444 --- 0.213421286764
0.776845757746 --- 0.168342305533
0.446650430302 --- 0.53731935029
0.853782093084 --- 0.105386185384
0.515638468096 --- 0.441566268194
0.335733287193 --- 0.727625481568
0.669357848665 --- 0.267624307345
0.897362519008 --- 0.0721969016782
0.971856964273 --- 0.0190310942984
0.999998541549 --- 9.7230147737e-07
0.975487811479 --- 0.0165450757575
0.0236475356033 --- 2.49633091486
0.444130885156 --- 0.541090649069
0.507786815757 --- 0.45179571567
0.373012425086 --- 0.657429032447
0.219828420421 --- 1.0099386294
0.656262016229 --- 0.280796769866
0.795706768425 --- 0.152349694922
0.443656919731 --- 0.541802479032
0.541849913328 --- 0.408510819046
0.87149330176 --- 0.0916980666176
0.187922683166 --- 1.114483107
0.416535976071 --- 0.583854962656
0.720149827991 --- 0.218863996126
0.558159040547 --- 0.388740892206
0.978994474271 --- 0.0141528538174
0.960129070077 --- 0.0271250370404
0.889280786686 --- 0.0782281651971
0.142181835669 --- 1.30043233845
0.650112091866 --- 0.287073654623
